userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	2723	MEF2A	1.08791711709116	2.26650054602961	26	83	386	1602	1602	690	4	6355	2216	MEF2A GM12878 (female B-cells lymphoblastoid cell line) MEF2A	GM12878 (female B-cells lymphoblastoid cell line)	NULL	MEF2A	NA	ENCODE	ENCSR000BKB_GM12878_MEF2A_MACS_MEF2A_MA0052.4.damo.pwm.bed	24947
1	4047	TP63	1.08073603387556	1.4744908659811	76	85	588	619	619	431	18	6305	2202	TP63 keratinocytes TP63	keratinocytes	NULL	TP63	ADRIA	GEO	GSE56674_tp63_keratinocyte-adria_MACS_TP63_MA0525.2.damo.pwm.bed	4088
1	4013	TP53	1.07861407427447	1.32654315451921	129	86	752	338	752	392	34	6252	2186	TP53 U2OS (osteosarcoma) TP53	U2OS (osteosarcoma)	BTO:0001938	TP53	NUT	GEO	GSE46641_tp53_u2os-nut_MACS_TP53_MA0106.3.damo.pwm.bed	12520
1	3739	STAT3	1.0703118888729	1.26400566061534	177	87	822	225	822	378	49	6204	2171	STAT3 MCF10A-ER-Src STAT3	MCF10A-ER-Src	NULL	STAT3	Genotype: transformed	GTRD	EXP048576_MCF10A-ER-Src_STAT3_MACS_STAT3_MA0144.2.damo.pwm.bed	31673
1	4016	TP53	1.06092733662244	1.38358911342341	99	88	709	455	709	417	25	6282	2195	TP53 GM06170 (fetal skin fibroblasts) TP53	GM06170 (fetal skin fibroblasts)	NULL	TP53		GEO	GSE55727_tp53_gm06170_MACS_TP53_MA0106.3.damo.pwm.bed	12436
1	3967	TP53	1.06069551103824	1.84381072023674	37	89	447	1264	1264	600	7	6344	2213	TP53 MCF-7 C4-12 (invasive breast ductal carcinoma) TP53	MCF-7 C4-12 (invasive breast ductal carcinoma)	NULL	TP53	400 ng/mL neocarzinostatin for 3 h	GTRD	EXP036874_MCF-7-C4-12--invasive-breast-ductal-carcinoma-_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	2695
1	3973	TP53	1.06069551103824	1.84381072023674	37	89	447	1264	1264	600	7	6344	2213	TP53 SJSA-1(osteosarcoma) TP53	SJSA-1(osteosarcoma)	BTO:0004216	TP53	DMSO	GTRD	EXP037750_SJSA-1-osteosarcoma-_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	2229
1	2632	KLF4	1.04741784003712	4.52958675518623	13	91	325	2306	2306	907	1	6368	2219	KLF4 MCF7 (Invasive ductal breast carcinoma) KLF4	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	KLF4		ENCODE	ENCSR265WJC_MCF-7_KLF4_MACS_KLF4_MA0039.4.damo.pwm.bed	1950
1	3138	NR3C1	1.04712136942358	1.43188073570888	82	92	615	570	615	426	20	6299	2200	NR3C1 A1-2 (breast cancer cells) NR3C1	A1-2 (breast cancer cells)	NULL	NR3C1	Treatment: 1hr Dex	GTRD	EXP048394_A1-2--breast-cancer-cells-_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	28085
1	4018	TP53	1.04259434381921	1.22814293362893	214	93	861	167	861	374	61	6167	2159	TP53 keratinocytes TP53	keratinocytes	NULL	TP53	CISP	GEO	GSE56674_tp53_keratinocyte-cisp_MACS_TP53_MA0106.3.damo.pwm.bed	12610
1	3236	PKNOX1	1.04149553601803	1.9182095982118	33	94	429	1379	1379	634	6	6348	2214	PKNOX1 GM12878 (female B-cells lymphoblastoid cell line) PKNOX1	GM12878 (female B-cells lymphoblastoid cell line)	NULL	PKNOX1	NA	GTRD	EXP039329_GM12878--female-B-cells-_PKNOX1_MACS_PKNOX1_MA0782.2.damo.pwm.bed	32796
1	899	CTCF	1.04002217480457	1.55713728074211	58	95	553	824	824	491	13	6323	2207	CTCF HMEC (human mammary epithelial cells) CTCF	HMEC (human mammary epithelial cells)	NULL	CTCF	Treatment: None;	GTRD	EXP054036_HMEC--human-mammary-epithelial-cells-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	44084
1	2057	GRHL2	1.04002217480457	1.55713728074211	58	95	553	824	824	491	13	6323	2207	GRHL2 LNCaP (prostate carcinoma) GRHL2	LNCaP (prostate carcinoma)	BTO:0001321	GRHL2		GTRD	EXP037342_LNCaP--prostate-carcinoma-_GRHL2_MACS_GRHL2_MA1105.2.damo.pwm.bed	10213
1	3285	PPARG	1.04002217480457	1.55713728074211	58	95	553	824	824	491	13	6323	2207	PPARG hMADS-3 (adipose-derived stem cells) PPARG	hMADS-3 (adipose-derived stem cells)	NULL	PPARG	differentiaiton inductors	GTRD	EXP033781_hMADS-3--adipose-derived-stem-cells-_PPARG_MACS_PPARG_MA0065.2.damo.pwm.bed	63954
1	2185	HSF1	1.03777383854832	Inf	8	98	1	2675	2675	925	0	6373	2220	HSF1 HME1 HSF1	HME1	NA	HSF1	HEAT	GEO	GSE38901_hsf1_hme1-heat_MACS_HSF1_MA0486.2.damo.pwm.bed	2679
1	2212	IRF4	1.03777383854832	Inf	8	98	1	2675	2675	925	0	6373	2220	IRF4 IRF4	NA	NA	IRF4	NA	GEO	GSE56857_irf4_ocily10_MACS_IRF4_MA1419.1.damo.pwm.bed	10104
1	2676	MAFF	1.03777383854832	Inf	8	98	1	2675	2675	925	0	6373	2220	MAFF MAFF	NA	NA	MAFF	NA	NA	ENCSR237YZZ_GM12878_MAFF_MACS_MAFF_MA0495.3.damo.pwm.bed	4387
1	3177	NRF1	1.03777383854832	Inf	8	98	1	2675	2675	925	0	6373	2220	NRF1 K562 (myelogenous leukemia) NRF1	K562 (myelogenous leukemia)	NULL	NRF1		GTRD	EXP038536_K562--myelogenous-leukemia-_NRF1_MACS_NRF1_MA0506.1.damo.pwm.bed	15661
1	3838	TEAD4	1.03777383854832	Inf	8	98	1	2675	2675	925	0	6373	2220	TEAD4 HCT-116 (colon carcinoma) TEAD4	HCT-116 (colon carcinoma)	BTO:0001109	TEAD4		ENCODE	ENCSR000BVJ_HCT116_TEAD4_MACS_TEAD4_MA0809.2.damo.pwm.bed	4173
1	3106	NR3C1	1.02144531248451	1.36939902103935	98	103	717	460	717	427	25	6283	2195	NR3C1 MCF7 (Invasive ductal breast carcinoma) NR3C1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	NR3C1	E2, DEX	GTRD	EXP037450_MCF7--Invasive-ductal-breast-carcinoma-_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	29455
1	3961	TP53	1.01284159839681	1.57027616523958	54	104	534	886	886	508	12	6327	2208	TP53 MCF7 (Invasive ductal breast carcinoma) TP53	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	TP53	irradiation 4h	GTRD	EXP036827_MCF7--Invasive-ductal-breast-carcinoma-_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	3393
1	1043	E2F6	1.01275481280817	2.96232138573553	17	105	345	2066	2066	839	2	6364	2218	E2F6 K562 (myelogenous leukemia) E2F6	K562 (myelogenous leukemia)	NULL	E2F6		ENCODE	ENCSR000BLI_K562_E2F6_MACS_E2F6_MA0471.2.damo.pwm.bed	36905
1	1674	FOXA1	1.0120584895208	2.17898802650624	25	106	391	1657	1657	718	4	6356	2216	FOXA1 MCF7 (Invasive ductal breast carcinoma) FOXA1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	FOXA1	control; 100 nM 17-beta-estradiol for 0h	GTRD	EXP037652_MCF7--Invasive-ductal-breast-carcinoma-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	3552
1	2997	NFE2L2	1.00607321367493	2.44005681588628	21	107	367	1852	1852	775	3	6360	2217	NFE2L2 A549 (lung carcinoma) NFE2L2	A549 (lung carcinoma)	BTO:0000018	NFE2L2		ENCODE	ENCSR584GHV_A549_NFE2L2_MACS_NFE2L2_MA0150.2.damo.pwm.bed	9049
1	3186	NRF1	1.00607321367493	2.44005681588628	21	107	367	1852	1852	775	3	6360	2217	NRF1 HMEC-1 NRF1	HMEC-1	NA	NRF1		GEO	GSE67867_nrf1_hmec_MACS_NRF1_MA0506.1.damo.pwm.bed	16502
1	1259	ESR1	0.998774179425861	1.31885887599981	117	109	759	378	759	415	31	6264	2189	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	Doxycycline + E2	GTRD	EXP038371_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	29876
1	1515	FOS	0.985546001674131	1.14707879326535	412	110	1027	41	1027	393	126	5969	2094	FOS FOS	NA	NA	FOS	NA	NA	ENCSR000DON_MCF_10A_FOS_MACS_FOS_MA0476.1.damo.pwm.bed	64757
1	4053	TP63	0.979635868430495	1.12169259515771	581	111	1075	9	1075	398	182	5800	2038	TP63 keratinocytes TP63	keratinocytes	NULL	TP63	D7	GEO	GSE59824_tp63_keratinocyte-d7_MACS_TP63_MA0525.2.damo.pwm.bed	39977
1	555	CTCF	0.979048639634623	1.46161099576714	67	112	601	710	710	474	16	6314	2204	CTCF Loucy (adult T acute lymphoblastic leukemia) CTCF	Loucy (adult T acute lymphoblastic leukemia)	NULL	CTCF		ENCODE	ENCSR464DKE_Loucy_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	61498
1	4027	TP63	0.978686106470436	1.11615034329625	635	113	1082	2	1082	399	200	5746	2020	TP63 keratinocytes TP63	keratinocytes	NULL	TP63	NULL	GTRD	EXP000292_keratinocytes_TP63_MACS_TP63_MA0525.2.damo.pwm.bed	43062
1	418	CREB1	0.975441703856743	1.85979578615319	32	114	440	1410	1410	655	6	6349	2214	CREB1 GM12878 (female B-cells lymphoblastoid cell line) CREB1	GM12878 (female B-cells lymphoblastoid cell line)	NULL	CREB1		ENCODE	ENCSR000BUF_GM12878_CREB1_MACS_CREB1_MA0018.4.damo.pwm.bed	31548
1	3225	PBX3	0.975441703856743	1.85979578615319	32	114	440	1410	1410	655	6	6349	2214	PBX3 GM12878 (female B-cells lymphoblastoid cell line) PBX3	GM12878 (female B-cells lymphoblastoid cell line)	NULL	PBX3	NA	ENCODE	ENCSR000BGR_GM12878_PBX3_MACS_PBX3_MA1114.1.damo.pwm.bed	29964
1	893	CTCF	0.962499041698398	1.43726612066424	70	116	614	666	666	465	17	6311	2203	CTCF HNEK (epidermal keratinocytes) CTCF	HNEK (epidermal keratinocytes)	NULL	CTCF	Treatment: None;	GTRD	EXP054030_HNEK--epidermal-keratinocytes-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	48232
1	970	CTCF	0.96219157354985	1.39652229409698	80	117	622	585	622	441	20	6301	2200	CTCF WA01 (H1, human embryonic stem cells) CTCF	WA01 (H1, human embryonic stem cells)	NULL	CTCF	TROP	GEO	GSE52457_ctcf_h1-trop_MACS_CTCF_MA0139.1.damo.pwm.bed	77854
1	1203	ESR1	0.961128997178857	1.7003275739706	39	118	502	1206	1206	609	8	6342	2212	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	E2	GTRD	EXP034901_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	10873
1	3962	TP53	0.961128997178857	1.7003275739706	39	118	502	1206	1206	609	8	6342	2212	TP53 MCF7 (Invasive ductal breast carcinoma) TP53	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	TP53	irradiation 5h	GTRD	EXP036828_MCF7--Invasive-ductal-breast-carcinoma-_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	1991
1	3972	TP53	0.959366354975164	1.19312112501306	242	120	939	138	939	399	71	6139	2149	TP53 MCF7 (Invasive ductal breast carcinoma) TP53	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	TP53	Nutlin	GTRD	EXP037749_MCF7--Invasive-ductal-breast-carcinoma-_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	29663
1	1574	FOSL2	0.958082597104991	1.60458831291669	46	121	523	1028	1028	557	10	6335	2210	FOSL2 SK-N-SH (neuroblastoma) FOSL2	SK-N-SH (neuroblastoma)	BTO:0001620	FOSL2		ENCODE	ENCSR000BVB_SK-N-SH_FOSL2_MACS_FOSL2_MA0478.1.damo.pwm.bed	42468
1	431	CREM	0.955181967220965	1.95242833251892	28	122	427	1531	1531	693	5	6353	2215	CREM GM12878 (female B-cells lymphoblastoid cell line) CREM	GM12878 (female B-cells lymphoblastoid cell line)	NULL	CREM	NA	ENCODE	ENCSR839XZU_GM12878_CREM_MACS_CREM_MA0609.2.damo.pwm.bed	27018
1	3205	OTX2	0.955181967220965	1.95242833251892	28	122	427	1531	1531	693	5	6353	2215	OTX2 D341 Med (medulloblastoma) OTX2	D341 Med (medulloblastoma)	NULL	OTX2	CRISPR.OTX2.2	GTRD	EXP038204_D341-Med--medulloblastoma-_OTX2_MACS_OTX2_MA0712.2.damo.pwm.bed	44120
1	887	CTCF	0.95485446382742	1.35322282899559	93	124	729	489	729	447	24	6288	2196	CTCF EOL-1 (Acute myeloid leukemia) CTCF	EOL-1 (Acute myeloid leukemia)	BTO:0002405	CTCF	Treatment: untreated	GTRD	EXP053093_EOL-1--Acute-myeloid-leukemia-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	76394
1	2756	MITF	0.944125365676776	4.18053178853519	12	125	326	2359	2359	937	1	6369	2219	MITF melanocytes MITF	melanocytes	NULL	MITF	BRAFV600E	GEO	GSE50681_mitf_melanocyte-brafv600e_MACS_MITF_MA0620.3.damo.pwm.bed	14307
1	3465	RUNX1	0.944125365676776	4.18053178853519	12	125	326	2359	2359	937	1	6369	2219	RUNX1 Kasumi-1 (acute myeloblastic leukemia) RUNX1	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	RUNX1	MEIS2 KD	GTRD	EXP036424_Kasumi-1--acute-myeloblastic-leukemia-_RUNX1_MACS_RUNX1_MA0002.2.damo.pwm.bed	15154
1	620	CTCF	0.926806521880009	1.35108147617478	89	127	730	515	730	457	23	6292	2197	CTCF erythroid progenitors CTCF	erythroid progenitors	BTO:0002731	CTCF	none	GTRD	EXP033119_erythroid-progenitors_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	73102
1	963	CTCF	0.926806521880009	1.35108147617478	89	127	730	515	730	457	23	6292	2197	CTCF CTCF	NA	NA	CTCF	NA	GEO	GSE50893_ctcf_snyder_MACS_CTCF_MA0139.1.damo.pwm.bed	79374
1	433	CTCF	0.925997600892796	1.31936463272485	102	129	758	438	758	442	27	6279	2193	CTCF MCF7 (Invasive ductal breast carcinoma) CTCF	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	CTCF		ENCODE	ENCSR000AHD_MCF-7_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	53329
1	399	CEBPB	0.925699927540515	2.32347288973441	20	130	381	1901	1901	804	3	6361	2217	CEBPB monocyte CEBPB	monocyte	NA	CEBPB	MACROPHAGE	GEO	GSE31621_cebpb_monocyte-macro_MACS_CEBPB_MA0466.2.damo.pwm.bed	14991
1	1485	ETV6	0.925699927540515	2.32347288973441	20	130	381	1901	1901	804	3	6361	2217	ETV6 GM12878 (female B-cells lymphoblastoid cell line) ETV6	GM12878 (female B-cells lymphoblastoid cell line)	NULL	ETV6		GTRD	EXP038555_GM12878--female-B-cells-_ETV6_MACS_ETV6_MA0645.1.damo.pwm.bed	22987
1	2686	MAFK	0.925699927540515	2.32347288973441	20	130	381	1901	1901	804	3	6361	2217	MAFK OCI-LY7 (diffuse large B-cell lymphoma) MAFK	OCI-LY7 (diffuse large B-cell lymphoma)	NULL	MAFK	NA	GEO	GSE47784_mafk_ocily7_MACS_MAFK_MA0496.3.damo.pwm.bed	14919
1	3979	TP53	0.925699927540515	2.32347288973441	20	130	381	1901	1901	804	3	6361	2217	TP53 PHA-simulated human T-lynphocytes TP53	PHA-simulated human T-lynphocytes	NULL	TP53	Treatment: 10 uM Nutlin-3 for 24 hrs Source: healthy volunteer #45	GTRD	EXP048268_PHA-simulated-human-T-lynphocytes_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	2351
1	1002	DUX4	0.923511909554804	2.78765130816496	16	134	348	2127	2127	870	2	6365	2218	DUX4 LHCN-M2 (myoblasts) DUX4	LHCN-M2 (myoblasts)	BTO:0005046	DUX4	250 ng/ml doxycycline 6hrs	GTRD	EXP036164_LHCN-M2--myoblasts-_DUX4_MACS_DUX4_MA0468.1.damo.pwm.bed	9681
1	3977	TP53	0.923511909554804	2.78765130816496	16	134	348	2127	2127	870	2	6365	2218	TP53 MCF7 (Invasive ductal breast carcinoma) TP53	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	TP53	Treatment: Decitabine;	GTRD	EXP047474_MCF7--Invasive-ductal-breast-carcinoma-_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	922
1	1555	FOS	0.922636589232589	1.13154065323342	442	136	1053	29	1053	406	137	5939	2083	FOS MCF10A-ER-Src FOS	MCF10A-ER-Src	NULL	FOS	Genotype: non-transformed	GTRD	EXP048567_MCF10A-ER-Src_FOS_MACS_FOS_MA0476.1.damo.pwm.bed	70735
1	3960	TP53	0.920952724240824	1.37885128737028	79	137	710	599	710	482	20	6302	2200	TP53 MCF7 (Invasive ductal breast carcinoma) TP53	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	TP53	irradiation 2.5h	GTRD	EXP036826_MCF7--Invasive-ductal-breast-carcinoma-_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	5089
1	812	CTCF	0.911265541726422	1.5116549782855	52	138	563	921	921	541	12	6329	2208	CTCF HeLa Kyoto (cervical adenocarcinoma) CTCF	HeLa Kyoto (cervical adenocarcinoma)	NULL	CTCF	Wapl/Pds5A/B depletion	GTRD	EXP040506_HeLa-Kyoto--cervical-adenocarcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	43723
1	775	CTCF	0.909643776833516	1.30069203022715	108	139	778	412	778	443	29	6273	2191	CTCF GM23338 CTCF	GM23338	NULL	CTCF		GTRD	EXP040082_GM23338_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	96946
1	573	CTCF	0.908596696438725	1.27411975137215	124	140	815	349	815	435	34	6257	2186	CTCF HeLa S3 (cervical adenocarcinoma) CTCF	HeLa S3 (cervical adenocarcinoma)	BTO:0000568	CTCF	NULL	GTRD	EXP000597_HeLa-S3--cervical-adenocarcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	80090
1	268	BACH1	0.907990548338146	Inf	7	141	1	2768	2768	970	0	6374	2220	BACH1 BACH1	NA	NA	BACH1	NA	NA	ENCSR043EHG_A549_BACH1_MACS_BACH1_MA0591.1.damo.pwm.bed	4232
1	275	BACH2	0.907990548338146	Inf	7	141	1	2768	2768	970	0	6374	2220	BACH2 OCI-LY7 (diffuse large B-cell lymphoma) BACH2	OCI-LY7 (diffuse large B-cell lymphoma)	NULL	BACH2		GEO	GSE44420_bach2_ocily7_MACS_BACH2_MA1101.2.damo.pwm.bed	7273
1	1941	GATA2	0.907990548338146	Inf	7	141	1	2768	2768	970	0	6374	2220	GATA2 SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive) GATA2	SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive)	NULL	GATA2	RUNX1-EVI1 KD	GTRD	EXP037841_SKH1--chronic-myelogenous-leukemia--BCR-ABL1-positive-_GATA2_MACS_GATA2_MA0036.3.damo.pwm.bed	17930
1	2179	HSF1	0.907990548338146	Inf	7	141	1	2768	2768	970	0	6374	2220	HSF1 BPE (mammary epithelial cells) HSF1	BPE (mammary epithelial cells)	NULL	HSF1	HEAT	GEO	GSE38901_hsf1_bpe-heat_MACS_HSF1_MA0486.2.damo.pwm.bed	2886
1	2213	IRF4	0.907990548338146	Inf	7	141	1	2768	2768	970	0	6374	2220	IRF4 OCI-LY3 (diffuse large B-cell lymphoma) IRF4	OCI-LY3 (diffuse large B-cell lymphoma)	NULL	IRF4	SHCTR	GEO	GSE56857_irf4_ocily3-shctr_MACS_IRF4_MA1419.1.damo.pwm.bed	5190
1	2634	KLF4	0.907990548338146	Inf	7	141	1	2768	2768	970	0	6374	2220	KLF4 WA09 (embryonic stem cells) KLF4	WA09 (embryonic stem cells)	NULL	KLF4	Treatment: under normal conditions	GTRD	EXP047912_WA09--embryonic-stem-cells-_KLF4_MACS_KLF4_MA0039.4.damo.pwm.bed	4322
1	2742	MEF2C	0.907990548338146	Inf	7	141	1	2768	2768	970	0	6374	2220	MEF2C GM12878 (female B-cells lymphoblastoid cell line) MEF2C	GM12878 (female B-cells lymphoblastoid cell line)	NULL	MEF2C		ENCODE	ENCSR000BNG_GM12878_MEF2C_MACS_MEF2C_MA0497.1.damo.pwm.bed	7953
1	2956	MYF5	0.907990548338146	Inf	7	141	1	2768	2768	970	0	6374	2220	MYF5 RH18 (alveolar rhabdomyosarcoma) MYF5	RH18 (alveolar rhabdomyosarcoma)	BTO:0005380	MYF5	NA	GTRD	EXP037595_RH18--alveolar-rhabdomyosarcoma-_MYF5_MACS_MYF5_MA1641.1.damo.pwm.bed	19988
1	3173	NRF1	0.907990548338146	Inf	7	141	1	2768	2768	970	0	6374	2220	NRF1 K562 (myelogenous leukemia) NRF1	K562 (myelogenous leukemia)	NULL	NRF1		ENCODE	ENCSR494TDU_K562_NRF1_MACS_NRF1_MA0506.1.damo.pwm.bed	13310
1	3275	POU5F1	0.907990548338146	Inf	7	141	1	2768	2768	970	0	6374	2220	POU5F1 HUES8 (Embryonic stem cell, blastocyst stage) POU5F1	HUES8 (Embryonic stem cell, blastocyst stage)	NULL	POU5F1	Genotype: SOX17-GFP knockout;	GTRD	EXP057925_HUES8--Embryonic-stem-cell--blastocyst-stage-_POU5F1_MACS_POU5F1_MA0142.1.damo.pwm.bed	33539
1	3603	SOX2	0.907990548338146	Inf	7	141	1	2768	2768	970	0	6374	2220	SOX2 MRC-5 (fetal lung fibroblasts) SOX2	MRC-5 (fetal lung fibroblasts)	BTO:0001590	SOX2	Treatment: Oct4, Sox2, Klf4 and Myc addition for 5 days Passage: 8	GTRD	EXP048955_MRC-5--fetal-lung-fibroblasts-_SOX2_MACS_SOX2_MA0142.1.damo.pwm.bed	5225
1	3988	TP53	0.907990548338146	Inf	7	141	1	2768	2768	970	0	6374	2220	TP53 LOXIMVI TP53	LOXIMVI	NULL	TP53	Treatment: 4GY for 2hrs;	GTRD	EXP051014_LOXIMVI_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	1322
1	3024	NFKB1	0.904426656752906	1.56946725007603	45	153	535	1054	1054	581	10	6336	2210	NFKB1 L1236 (Hodgkin lymphoma) NFKB1	L1236 (Hodgkin lymphoma)	NULL	NFKB1		GEO	GSE63736_nfkb1_l1236_MACS_NFKB1_MA0105.4.damo.pwm.bed	39102
1	3985	TP53	0.90293746097494	1.6563074127987	38	154	511	1238	1238	634	8	6343	2212	TP53 PHA-simulated human T-lynphocytes TP53	PHA-simulated human T-lynphocytes	NULL	TP53	Treatment: 0.3 ug/ml Doxorubicin for 24 hrs Source: healthy volunteer #116	GTRD	EXP048276_PHA-simulated-human-T-lynphocytes_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	3168
1	4063	TP73	0.90131356634003	1.24444377700671	146	155	844	295	844	431	41	6235	2179	TP73 TP73	NA	NA	TP73	NA	GEO	GSE15780_tp73_saos-rep2_MACS_TP73_MA0861.1.damo.pwm.bed	13096
1	891	CTCF	0.89211484630081	1.37768503850819	75	156	711	632	711	500	19	6306	2201	CTCF TTC-1240 (Rhabdoid tumor of the kidney) CTCF	TTC-1240 (Rhabdoid tumor of the kidney)	NULL	CTCF	Treatment: lentivirally infected with empty vector control	GTRD	EXP053111_TTC-1240--Rhabdoid-tumor-of-the-kidney-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	69124
1	613	CTCF	0.892003422147494	1.47591605761118	55	157	587	875	875	540	13	6326	2207	CTCF HCT-116 (colon carcinoma) CTCF	HCT-116 (colon carcinoma)	BTO:0001109	CTCF	No special treatment	GTRD	EXP032761_HCT-116--colon-carcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	54018
1	1557	FOS	0.889128481403431	1.12927294576207	422	158	1067	33	1067	419	131	5959	2089	FOS MCF10A-ER-Src FOS	MCF10A-ER-Src	NULL	FOS	Genotype: non-transformed	GTRD	EXP048567_MCF10A-ER-Src_FOS_MACS_FOS_MA1141.1.damo.pwm.bed	67959
1	4088	USF2	0.875445383487935	1.58855501390123	41	159	532	1155	1155	615	9	6340	2211	USF2 GM12878 (female B-cells lymphoblastoid cell line) USF2	GM12878 (female B-cells lymphoblastoid cell line)	NULL	USF2		GTRD	EXP038558_GM12878--female-B-cells-_USF2_MACS_USF2_MA0526.3.damo.pwm.bed	36541
1	263	ATF7	0.86542843326087	2.00405006020275	23	160	420	1739	1739	773	4	6358	2216	ATF7 GM12878 (female B-cells lymphoblastoid cell line) ATF7	GM12878 (female B-cells lymphoblastoid cell line)	NULL	ATF7	NA	GTRD	EXP039442_GM12878--female-B-cells-_ATF7_MACS_ATF7_MA0834.1.damo.pwm.bed	32534
1	3724	STAT1	0.86542843326087	2.00405006020275	23	160	420	1739	1739	773	4	6358	2216	STAT1 HeLa S3 (cervical adenocarcinoma) STAT1	HeLa S3 (cervical adenocarcinoma)	BTO:0000568	STAT1	IFN gamma	GTRD	EXP000489_HeLa-S3--cervical-adenocarcinoma-_STAT1_MACS_STAT1_MA0137.3.damo.pwm.bed	10049
1	1205	ESR1	0.852026618655806	1.53435701142603	44	162	558	1072	1072	597	10	6337	2210	ESR1 T47D (invasive ductal carcinoma) ESR1	T47D (invasive ductal carcinoma)	BTO:0001248	ESR1		GTRD	EXP035621_T47D--invasive-ductal-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	9594
1	1697	FOXA1	0.852026618655806	1.53435701142603	44	162	558	1072	1072	597	10	6337	2210	FOXA1 A1A3(breast cancer cells) FOXA1	A1A3(breast cancer cells)	NULL	FOXA1	Treatment: 1hr Dex, PBS 72 hr CellLine: A1A3 from T47D cell line	GTRD	EXP048403_A1A3-breast-cancer-cells-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	6924
1	2673	MAFF	0.851476061740269	1.359104832455	74	164	723	640	723	509	19	6307	2201	MAFF HepG2 (hepatoblastoma) MAFF	HepG2 (hepatoblastoma)	BTO:0000599	MAFF	NA	ENCODE	ENCSR000EEC_HepG2_MAFF_MACS_MAFF_MA0495.3.damo.pwm.bed	70406
1	294	BHLHE40	0.847211749894892	2.20695547144406	19	165	390	1956	1956	837	3	6362	2217	BHLHE40 K562 (myelogenous leukemia) BHLHE40	K562 (myelogenous leukemia)	NULL	BHLHE40	NA	ENCODE	ENCSR000EGV_K562_BHLHE40_MACS_BHLHE40_MA0464.2.damo.pwm.bed	24254
1	798	CTCF	0.846148043631941	1.61247726295191	37	166	521	1264	1264	650	8	6344	2212	CTCF H929 (plasma cell myeloma) CTCF	H929 (plasma cell myeloma)	BTO:0002416	CTCF		GTRD	EXP040275_H929--plasma-cell-myeloma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	39497
1	980	CTCF	0.844823195400343	1.44885899609878	54	167	609	886	886	554	13	6327	2207	CTCF K562 (myelogenous leukemia) CTCF	K562 (myelogenous leukemia)	NULL	CTCF		GEO	GSE70764_ctcf_k562_MACS_CTCF_MA0139.1.damo.pwm.bed	58776
